,tweet_id,timestamp,text,rating_numerator,rating_denominator,name,stage,source_name,favorite_count,retweet_count,rating_ratio,text_len
394,808838249661788160,2016-12-14 00:57:20,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible ,13.0,10.0,Ito,,Twitter for iPhone,11042,3433,1.3,117
395,808733504066486276,2016-12-13 18:01:07,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue ,12.0,10.0,,pupper,Twitter for iPhone,8635,2442,1.2,99
396,808501579447930884,2016-12-13 02:39:32,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 ,12.0,10.0,Koda,,Twitter for iPhone,12336,2924,1.2,106
397,808106460588765185,2016-12-12 00:29:28,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time ,12.0,10.0,,multiple,Twitter for iPhone,9533,2461,1.2,121
398,808001312164028416,2016-12-11 17:31:39,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester ,12.0,10.0,Cooper,,Twitter for iPhone,13751,3991,1.2,106
399,807621403335917568,2016-12-10 16:22:02,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie ,14.0,10.0,Ollie,pupper,Twitter for iPhone,15956,4158,1.4,138
400,807106840509214720,2016-12-09 06:17:20,This is Stephan. He just wants to help. 13/10 such a good boy ,13.0,10.0,Stephan,,Twitter for iPhone,123219,61263,1.3,62
401,807010152071229440,2016-12-08 23:53:08,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop ,12.0,10.0,Lennon,pupper,Twitter for iPhone,14254,4304,1.2,124
402,806629075125202948,2016-12-07 22:38:52,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 ",13.0,10.0,,,Twitter for iPhone,82369,39568,1.3,86
403,806542213899489280,2016-12-07 16:53:43,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af ,11.0,10.0,Waffles,,Twitter for iPhone,11168,2682,1.1,100
404,806219024703037440,2016-12-06 19:29:28,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 ,11.0,10.0,,,Twitter for iPhone,7006,1356,1.1,124
405,805932879469572096,2016-12-06 00:32:26,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 ,12.0,10.0,Major,,Twitter for iPhone,9032,2145,1.2,126
406,805826884734976000,2016-12-05 17:31:15,This is Duke. He is not a fan of the pupporazzi. 12/10 ,12.0,10.0,Duke,puppo,Twitter for iPhone,7189,2069,1.2,55
407,805520635690676224,2016-12-04 21:14:20,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke ,13.0,10.0,Zeke,,Twitter for iPhone,6267,1870,1.3,139
408,805487436403003392,2016-12-04 19:02:24,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af ",12.0,10.0,Sansa,,Twitter for iPhone,9584,2858,1.2,138
409,805207613751304193,2016-12-04 00:30:29,This is Shooter. He's doing quite the snowy zoom. 12/10 ,12.0,10.0,Shooter,,Twitter for iPhone,8511,1920,1.2,56
410,804738756058218496,2016-12-02 17:27:25,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 ,12.0,10.0,Django,,Twitter for iPhone,15038,4352,1.2,98
411,804026241225523202,2016-11-30 18:16:08,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly ,13.0,10.0,Bo,,Twitter for iPhone,48828,18332,1.3,82
412,803773340896923648,2016-11-30 01:31:12,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry ,12.0,10.0,Diogi,puppo,Twitter for iPhone,11004,3131,1.2,107
413,803638050916102144,2016-11-29 16:33:36,Pupper hath acquire enemy. 13/10 ,13.0,10.0,,pupper,Twitter for iPhone,12021,4689,1.3,33
414,803380650405482500,2016-11-28 23:30:47,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 ,12.0,10.0,Sonny,,Twitter for iPhone,8472,2102,1.2,95
415,803276597545603072,2016-11-28 16:37:19,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck ,11.0,10.0,Winston,,Twitter for iPhone,10983,2792,1.1,111
416,802952499103731712,2016-11-27 19:09:28,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist ,12.0,10.0,Marley,,Twitter for iPhone,9884,2266,1.2,75
417,802572683846291456,2016-11-26 18:00:13,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution ,12.0,10.0,Winnie,,Twitter for iPhone,9789,2836,1.2,108
418,802323869084381190,2016-11-26 01:31:31,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful ,13.0,10.0,Severus,,Twitter for iPhone,17784,6614,1.3,128
419,802265048156610565,2016-11-25 21:37:47,"Like doggo, like pupper version 2. Both 11/10 ",11.0,10.0,,multiple,Twitter for iPhone,6936,1537,1.1,46
420,802239329049477120,2016-11-25 19:55:35,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo ,12.0,10.0,Loki,puppo,Twitter for iPhone,9930,2943,1.2,133
421,801958328846974976,2016-11-25 01:18:59,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly ,12.0,10.0,Ronnie,,Twitter for iPhone,8451,1930,1.2,104
422,801538201127157760,2016-11-23 21:29:33,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace ,12.0,10.0,Wallace,,Twitter for iPhone,8961,2328,1.2,85
423,801285448605831168,2016-11-23 04:45:12,oh h*ck 10/10 ,10.0,10.0,,,Twitter for iPhone,6647,937,1.0,14
424,801167903437357056,2016-11-22 20:58:07,This is Milo. I would do terrible things for Milo. 13/10 ,13.0,10.0,Milo,,Twitter for iPhone,26867,6742,1.3,57
425,801115127852503040,2016-11-22 17:28:25,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine ,12.0,10.0,Bones,multiple,Twitter for iPhone,8838,2362,1.2,121
426,800751577355128832,2016-11-21 17:23:47,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 ,12.0,10.0,Mauve,,Twitter for iPhone,11490,3130,1.2,97
427,800513324630806528,2016-11-21 01:37:04,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 ,11.0,10.0,Chef,,Twitter for iPhone,14400,3401,1.1,79
428,800459316964663297,2016-11-20 22:02:27,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely ,12.0,10.0,,pupper,Twitter for iPhone,10348,2424,1.2,88
429,800388270626521089,2016-11-20 17:20:08,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer ,12.0,10.0,Doc,floofer,Twitter for iPhone,12213,3161,1.2,100
430,800141422401830912,2016-11-20 00:59:15,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 ,13.0,10.0,Peaches,,Twitter for iPhone,16760,2904,1.3,97
431,800018252395122689,2016-11-19 16:49:49,Here's a doggo doin a struggle. 11/10 much determined ,11.0,10.0,,doggo,Twitter for iPhone,31124,14919,1.1,54
432,799757965289017345,2016-11-18 23:35:32,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back ,13.0,10.0,Sobe,doggo,Twitter for iPhone,9211,2443,1.3,107
433,799422933579902976,2016-11-18 01:24:14,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly ,12.0,10.0,Longfellow,,Twitter for iPhone,8806,2158,1.2,137
434,799297110730567681,2016-11-17 17:04:16,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet ,11.0,10.0,Jeffrey,,Twitter for iPhone,10862,3145,1.1,92
435,799063482566066176,2016-11-17 01:35:54,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish ,11.0,10.0,Mister,,Twitter for iPhone,8855,2785,1.1,85
436,798933969379225600,2016-11-16 17:01:16,This is Iroh. He's in a predicament. 12/10 someone help him ,12.0,10.0,Iroh,,Twitter for iPhone,14431,5070,1.2,60
437,798925684722855936,2016-11-16 16:28:21,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow ,11.0,10.0,Shadow,,Twitter for iPhone,8127,1623,1.1,123
438,798209839306514432,2016-11-14 17:03:50,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 ,13.0,10.0,Cooper,,Twitter for iPhone,11358,2883,1.3,107
439,797971864723324932,2016-11-14 01:18:12,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af ,12.0,10.0,,pupper,Twitter for iPhone,12773,3562,1.2,90
440,797545162159308800,2016-11-12 21:02:38,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately ,12.0,10.0,Cassie,,Twitter for iPhone,15903,5489,1.2,110
441,797236660651966464,2016-11-12 00:36:46,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser ,12.0,10.0,Pancake,,Twitter for iPhone,21920,7499,1.2,90
442,796865951799083009,2016-11-11 00:03:42,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet ,12.0,10.0,Tyr,,Twitter for iPhone,8405,2146,1.2,89
443,796759840936919040,2016-11-10 17:02:03,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up ,11.0,10.0,Romeo,,Twitter for iPhone,13014,3468,1.1,112
444,796484825502875648,2016-11-09 22:49:15,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere ,12.0,10.0,,doggo,Twitter for iPhone,8313,1994,1.2,83
445,796387464403357696,2016-11-09 16:22:22,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well ,12.0,10.0,Snicku,,Twitter for iPhone,12095,4714,1.2,131
446,796149749086875649,2016-11-09 00:37:46,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby ,11.0,10.0,Ruby,,Twitter for iPhone,35521,16216,1.1,89
447,796116448414461957,2016-11-08 22:25:27,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 ,11.0,10.0,,,Twitter for iPhone,9949,2739,1.1,97
448,796080075804475393,2016-11-08 20:00:55,This is Yogi. He's 98% floof. Snuggable af. 12/10 ,12.0,10.0,Yogi,,Twitter for iPhone,9257,2620,1.2,50
449,796031486298386433,2016-11-08 16:47:50,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful ,13.0,10.0,Daisy,,Twitter for iPhone,11847,4182,1.3,83
450,795464331001561088,2016-11-07 03:14:10,Elder doggo does a splash. Both 13/10 incredible stuff ,13.0,10.0,,doggo,Twitter for iPhone,54647,26970,1.3,55
451,795400264262053889,2016-11-06 22:59:35,This is Brody. He's trying to make the same face as the football. 12/10 ,12.0,10.0,Brody,,Twitter for iPhone,11074,3241,1.2,72
452,795076730285391872,2016-11-06 01:33:58,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 ,11.0,10.0,Bailey,,Twitter for iPhone,17796,6140,1.1,79
453,794926597468000259,2016-11-05 15:37:24,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop ,12.0,10.0,Mack,,Twitter for iPhone,11275,2623,1.2,76
454,794332329137291264,2016-11-04 00:15:59,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy ,12.0,10.0,Nimbus,,Twitter for iPhone,10481,2994,1.2,127
455,794205286408003585,2016-11-03 15:51:10,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af ,14.0,10.0,Laika,pupper,Twitter for iPhone,10106,3768,1.4,120
456,793962221541933056,2016-11-02 23:45:19,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly ,12.0,10.0,Maximus,,Twitter for iPhone,18481,5551,1.2,102
457,793845145112371200,2016-11-02 16:00:06,This is Clark. He was just caught wearing pants. 13/10 game-changing af ,13.0,10.0,Clark,,Twitter for iPhone,10095,2121,1.3,72
458,793601777308463104,2016-11-01 23:53:02,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug ,12.0,10.0,Dobby,,Twitter for iPhone,8741,1850,1.2,77
459,793500921481273345,2016-11-01 17:12:16,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 ,12.0,10.0,Fiona,,Twitter for iPhone,11732,2698,1.2,116
460,793286476301799424,2016-11-01 03:00:09,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck ,13.0,10.0,Moreton,,Twitter for iPhone,27016,10414,1.3,68
461,793271401113350145,2016-11-01 02:00:14,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af ,12.0,10.0,Dave,,Twitter for iPhone,9469,2670,1.2,119
462,793256262322548741,2016-11-01 01:00:05,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked ,12.0,10.0,,,Twitter for iPhone,21916,9430,1.2,99
463,793241302385262592,2016-11-01 00:00:38,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af ,13.0,10.0,Tucker,,Twitter for iPhone,11558,3713,1.3,71
464,793226087023144960,2016-10-31 23:00:11,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 ",11.0,10.0,Juno,,Twitter for iPhone,10787,3233,1.1,124
465,793210959003287553,2016-10-31 22:00:04,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution ,10.0,10.0,Maude,,Twitter for iPhone,9803,3196,1.0,93
466,793195938047070209,2016-10-31 21:00:23,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo ,12.0,10.0,Lily,puppo,Twitter for iPhone,16744,6356,1.2,100
467,793180763617361921,2016-10-31 20:00:05,This is Newt. He's a strawberry. 11/10 ,11.0,10.0,Newt,,Twitter for iPhone,7581,2242,1.1,39
468,793165685325201412,2016-10-31 19:00:10,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on ,12.0,10.0,Benji,,Twitter for iPhone,10308,3153,1.2,129
469,793150605191548928,2016-10-31 18:00:14,This is Nida. She's a free elf. Waited so long for this day. 11/10 ,11.0,10.0,Nida,,Twitter for iPhone,6774,1934,1.1,67
470,793135492858580992,2016-10-31 17:00:11,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all ,13.0,10.0,,,Twitter for iPhone,7082,2808,1.3,72
471,793120401413079041,2016-10-31 16:00:13,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort ",11.0,10.0,Robin,,Twitter for iPhone,13912,4412,1.1,140
472,792913359805018113,2016-10-31 02:17:31,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest ,13.0,10.0,,,Twitter for iPhone,15751,4554,1.3,105
473,792883833364439040,2016-10-31 00:20:11,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 ,12.0,10.0,Bailey,,Twitter for iPhone,12403,4831,1.2,101
474,792773781206999040,2016-10-30 17:02:53,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug ,12.0,10.0,Monster,,Twitter for iPhone,8052,1905,1.2,115
475,792394556390137856,2016-10-29 15:55:58,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial ,12.0,10.0,BeBe,,Twitter for iPhone,14816,4857,1.2,99
476,792050063153438720,2016-10-28 17:07:05,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 ,11.0,10.0,Remus,,Twitter for iPhone,7879,2031,1.1,125
477,791672322847637504,2016-10-27 16:06:04,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 ,13.0,10.0,,,Twitter for iPhone,12881,3540,1.3,96
478,791406955684368384,2016-10-26 22:31:36,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets ,12.0,10.0,Levi,,Twitter for iPhone,14399,4649,1.2,123
479,791312159183634433,2016-10-26 16:14:55,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket ,12.0,10.0,Mabel,,Twitter for iPhone,9641,2867,1.2,107
480,790987426131050500,2016-10-25 18:44:32,This is Misty. She has a cowboy hat on her nose. 12/10 ,12.0,10.0,Misty,,Twitter for iPhone,10868,2416,1.2,55
481,790946055508652032,2016-10-25 16:00:09,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af ,12.0,10.0,Betty,puppo,Twitter for iPhone,18219,5319,1.2,91
482,790698755171364864,2016-10-24 23:37:28,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby ,12.0,10.0,Mosby,,Twitter for iPhone,8996,2154,1.2,83
483,790581949425475584,2016-10-24 15:53:19,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary ,11.0,10.0,Duke,,Twitter for iPhone,22671,8101,1.1,116
484,790337589677002753,2016-10-23 23:42:19,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly ,12.0,10.0,Maggie,,Twitter for iPhone,8583,2109,1.2,73
485,790277117346975746,2016-10-23 19:42:02,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce ,11.0,10.0,Bruce,,Twitter for iPhone,13774,3637,1.1,78
486,789986466051088384,2016-10-23 00:27:05,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 ,12.0,10.0,Happy,,Twitter for iPhone,10163,2623,1.2,81
487,789628658055020548,2016-10-22 00:45:17,This is Eli. He can fly. 13/10 magical af ,13.0,10.0,Eli,,Twitter for iPhone,8274,2012,1.3,42
488,789599242079838210,2016-10-21 22:48:24,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af ,12.0,10.0,Brownie,,Twitter for iPhone,7445,2187,1.2,75
489,789530877013393408,2016-10-21 18:16:44,This is Rizzy. She smiles a lot. 12/10 contagious af ,12.0,10.0,Rizzy,,Twitter for iPhone,12897,3817,1.2,53
490,789268448748703744,2016-10-21 00:53:56,This is Stella. She's happier than I will ever be. 10/10 would trade lives with ,10.0,10.0,Stella,,Twitter for iPhone,10010,2930,1.0,80
491,789137962068021249,2016-10-20 16:15:26,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet ,12.0,10.0,Bo,,Twitter for iPhone,10648,3154,1.2,115
492,788908386943430656,2016-10-20 01:03:11,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af ",11.0,10.0,Lucy,,Twitter for iPhone,30022,14027,1.1,103
493,788765914992902144,2016-10-19 15:37:03,This is Butter. She can have whatever she wants forever. 12/10 would hug softly ,12.0,10.0,Butter,,Twitter for iPhone,30068,11661,1.2,80
494,788412144018661376,2016-10-18 16:11:17,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af ,11.0,10.0,Dexter,,Twitter for iPhone,17107,6006,1.1,72
495,788178268662984705,2016-10-18 00:41:57,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af ,13.0,10.0,,,Twitter for iPhone,7942,2410,1.3,79
496,788150585577050112,2016-10-17 22:51:57,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats ,13.0,10.0,Leo,,Twitter for iPhone,6740,1476,1.3,81
497,788039637453406209,2016-10-17 15:31:05,Did... did they pick out that license plate? 12/10 for both ,12.0,10.0,,,Twitter for iPhone,6725,1494,1.2,60
498,787810552592695296,2016-10-17 00:20:47,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent ,11.0,10.0,Frank,,Twitter for iPhone,9515,3444,1.1,99
499,787717603741622272,2016-10-16 18:11:26,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere ,13.0,10.0,Tonks,puppo,Twitter for iPhone,11194,3142,1.3,116
500,787397959788929025,2016-10-15 21:01:17,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug ,11.0,10.0,Moose,,Twitter for iPhone,11875,3198,1.1,108
501,787322443945877504,2016-10-15 16:01:13,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 ,10.0,10.0,Lincoln,,Twitter for iPhone,8549,1974,1.0,106
502,786963064373534720,2016-10-14 16:13:10,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire ,12.0,10.0,Rory,,Twitter for iPhone,29102,9055,1.2,111
503,786709082849828864,2016-10-13 23:23:56,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 ",9.75,10.0,Logan,,Twitter for iPhone,19909,6877,0.975,105
504,786664955043049472,2016-10-13 20:28:35,"""Honestly Kathleen I just want more Ken Bone"" 12/10 ",12.0,10.0,,,Twitter for iPhone,11695,2903,1.2,52
505,786595970293370880,2016-10-13 15:54:28,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho ,11.0,10.0,Dale,,Twitter for iPhone,10299,3506,1.1,96
506,786363235746385920,2016-10-13 00:29:39,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af ,13.0,10.0,Rizzo,doggo,Twitter for iPhone,11948,3959,1.3,84
507,786233965241827333,2016-10-12 15:55:59,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution ,11.0,10.0,Mattie,,Twitter for iPhone,16803,5413,1.1,118
508,785927819176054784,2016-10-11 19:39:28,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop ,12.0,10.0,Lucy,,Twitter for iPhone,12459,3564,1.2,79
509,785872687017132033,2016-10-11 16:00:24,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his ,12.0,10.0,Rusty,,Twitter for iPhone,7319,2063,1.2,115
510,785639753186217984,2016-10-11 00:34:48,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously ,10.0,10.0,Pinot,multiple,Twitter for iPhone,8547,2497,1.0,141
511,785533386513321988,2016-10-10 17:32:08,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af ,11.0,10.0,Dallas,,Twitter for iPhone,9997,2274,1.1,64
512,785264754247995392,2016-10-09 23:44:41,This is Doc. He requested to be carried around like that. 12/10 anything for Doc ,12.0,10.0,Doc,,Twitter for iPhone,7962,1851,1.2,81
513,785170936622350336,2016-10-09 17:31:53,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 ,11.0,10.0,Hero,,Twitter for iPhone,13256,5496,1.1,119
514,784826020293709826,2016-10-08 18:41:19,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft ,13.0,10.0,Rusty,,Twitter for iPhone,11119,3632,1.3,74
515,784517518371221505,2016-10-07 22:15:26,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day ,11.0,10.0,Frankie,,Twitter for iPhone,9829,2866,1.1,84
516,784431430411685888,2016-10-07 16:33:21,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 ,12.0,10.0,Stormy,,Twitter for iPhone,6221,1447,1.2,78
517,783839966405230592,2016-10-06 01:23:05,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 ,13.0,10.0,Riley,,Twitter for iPhone,32935,12217,1.3,118
518,783821107061198850,2016-10-06 00:08:09,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af ,12.0,10.0,Mairi,,Twitter for iPhone,8057,2217,1.2,78
519,783695101801398276,2016-10-05 15:47:27,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free ,12.0,10.0,Loomis,,Twitter for iPhone,11421,3628,1.2,127
520,783466772167098368,2016-10-05 00:40:09,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet ,11.0,10.0,Finn,,Twitter for iPhone,9267,2544,1.1,139
521,783391753726550016,2016-10-04 19:42:03,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well ,13.0,10.0,Godi,,Twitter for iPhone,18496,6219,1.3,110
522,783334639985389568,2016-10-04 15:55:06,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave ,12.0,10.0,Dave,,Twitter for iPhone,31991,13228,1.2,99
523,783085703974514689,2016-10-03 23:25:55,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats ,11.0,10.0,Earl,,Twitter for iPhone,8917,2498,1.1,94
524,782969140009107456,2016-10-03 15:42:44,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable ,12.0,10.0,Cali,,Twitter for iPhone,26409,8290,1.2,98
525,782747134529531904,2016-10-03 01:00:34,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back ,11.0,10.0,Deacon,doggo,Twitter for iPhone,8164,1569,1.1,90
526,782722598790725632,2016-10-02 23:23:04,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine ",10.0,10.0,Penny,,Twitter for iPhone,18882,6064,1.0,92
527,782598640137187329,2016-10-02 15:10:30,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 ,11.0,10.0,Timmy,,Twitter for iPhone,8531,2121,1.1,109
528,782305867769217024,2016-10-01 19:47:08,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes ,12.0,10.0,Sampson,doggo,Twitter for iPhone,18234,6276,1.2,112
529,781955203444699136,2016-09-30 20:33:43,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately ,11.0,10.0,Chipson,,Twitter for iPhone,12131,3792,1.1,126
530,781661882474196992,2016-09-30 01:08:10,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road ,5.0,10.0,,,Twitter for iPhone,11424,3054,0.5,99
531,781524693396357120,2016-09-29 16:03:01,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 ,12.0,10.0,,,Twitter for iPhone,22705,6235,1.2,113
532,781251288990355457,2016-09-28 21:56:36,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well ,11.0,10.0,Oakley,,Twitter for iPhone,9247,2369,1.1,103
533,781163403222056960,2016-09-28 16:07:23,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution ",10.0,10.0,,,Twitter for iPhone,10678,3071,1.0,112
534,780931614150983680,2016-09-28 00:46:20,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend ,13.0,10.0,,puppo,Twitter for iPhone,23657,8292,1.3,109
535,780858289093574656,2016-09-27 19:54:58,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first ",10.0,10.0,Dash,,Twitter for iPhone,7856,2249,1.0,130
